89.5135,89.4666,82.7552,71.9295,58.7878,45.9989,35.2481,26.5691,19.7369,14.8461,11.2654,8.66545,6.80195,5.3911,4.27302,3.61888,3.07432,2.56628,2.22442,1.94822,1.66405,1.49533,1.35541,1.23695,1.11797,0.987831,0.911818,0.81267,0.76032,0.692761,0.690314,0.626933,0.589563,0.537889,0.465363,0.459222,0.457412,0.398013,0.37347,0.339799,0.326778,0.339167,0.315532,0.275803,0.268106,0.278318,0.267586,0.234307,0.208849,0.200276,0.179782,0.186764,0.191097,0.163476,0.167462,0.167969,0.139792,0.138314,0.125378,0.135864,0.135512,0.13345,0.119568,0.109446,0.112732,0.104589,0.096936,0.11143,0.0986548,0.0890674,0.0953003,0.0879119,0.0842315,0.0911701,0.0771587,0.0691362,0.0749284,0.0654952,0.0788154,0.0666308,0.0588859,0.0548642,0.0688749,0.0614672,0.0536431,0.0599873,0.055982,0.0582499,0.0500703,0.0524006,0.0488813,0.0469672,0.0419646,0.0362715,0.0418309,0.0344866,0.0413529,0.0391604,0.0393014,0.0381683
2.82019,4.31946,6.10871,7.9355,9.42573,10.2548,10.2868,9.87723,8.96312,7.93138,6.89588,5.92169,5.0344,4.28401,3.60377,3.13343,2.7161,2.35562,2.06306,1.7984,1.61408,1.44585,1.33271,1.17662,1.06851,0.961849,0.883605,0.831605,0.757581,0.697825,0.66103,0.615787,0.565694,0.533534,0.470303,0.453779,0.423196,0.386455,0.372317,0.354679,0.341921,0.318954,0.314403,0.283957,0.279502,0.25096,0.250312,0.235679,0.23197,0.219461,0.197161,0.190266,0.181099,0.164606,0.160864,0.156531,0.142431,0.142573,0.132278,0.137215,0.130058,0.130628,0.11975,0.113439,0.113318,0.104596,0.107912,0.102561,0.0950283,0.0952931,0.0900291,0.0910364,0.0888947,0.0822763,0.0837646,0.0700454,0.0682459,0.0774224,0.0693206,0.0670722,0.0634494,0.0601038,0.0585048,0.0605848,0.0534415,0.0534476,0.0484209,0.0488495,0.0523254,0.0437167,0.0428729,0.0435395,0.0415922,0.0418185,0.0390477,0.0370552,0.0343001,0.0329897,0.0360739,0.036215
1.65551,2.21535,2.72834,3.28376,3.83644,4.21572,4.52311,4.65022,4.59435,4.45824,4.14716,3.8556,3.50532,3.15052,2.84778,2.52855,2.24254,2.029,1.83069,1.62529,1.46806,1.34818,1.19922,1.11284,0.99356,0.923292,0.859982,0.785395,0.720884,0.662227,0.61735,0.587977,0.536478,0.515534,0.478601,0.447477,0.411962,0.397267,0.382082,0.35107,0.345439,0.334025,0.306266,0.284876,0.272424,0.246831,0.239246,0.233229,0.217285,0.207674,0.204167,0.188465,0.18116,0.169806,0.161383,0.154534,0.143925,0.141589,0.134338,0.131994,0.130637,0.126445,0.122569,0.111845,0.117839,0.108864,0.101681,0.100568,0.0991179,0.095916,0.0920715,0.0851437,0.0846873,0.0793507,0.0756586,0.0726333,0.0717951,0.0705639,0.0627928,0.0604557,0.0622696,0.0606057,0.0576155,0.0602946,0.053595,0.0559623,0.0530215,0.0516379,0.0502406,0.0463646,0.046033,0.0453044,0.0402829,0.0435432,0.0389997,0.0370038,0.034843,0.033422,0.0330104,0.0337391
1.14048,1.45983,1.74119,2.0025,2.25627,2.47197,2.63779,2.73848,2.79651,2.78578,2.70962,2.61748,2.48619,2.31655,2.15064,2.00779,1.84024,1.66969,1.537,1.41276,1.29646,1.18845,1.07879,1.01089,0.94188,0.87061,0.797485,0.729074,0.681784,0.631575,0.596156,0.564333,0.530837,0.494391,0.445652,0.433998,0.400188,0.377457,0.357779,0.337258,0.321347,0.307519,0.296803,0.287934,0.262795,0.253895,0.234781,0.224294,0.210885,0.204777,0.189968,0.192098,0.178719,0.166896,0.1631,0.151584,0.145461,0.143216,0.136156,0.129936,0.123547,0.120706,0.117244,0.116637,0.111314,0.109186,0.105081,0.0971468,0.0970584,0.0899363,0.0894514,0.085989,0.0818899,0.0789743,0.0734724,0.0744991,0.0719755,0.0688236,0.0608296,0.0597102,0.0617075,0.0567547,0.0585594,0.0559238,0.0529384,0.0529543,0.0569831,0.0516902,0.047646,0.0448244,0.0438932,0.0427498,0.0410556,0.0410661,0.0367901,0.0377341,0.0365086,0.0346537,0.0334674,0.0334549
0.847886,1.05737,1.23814,1.40412,1.53827,1.67,1.77178,1.8655,1.9083,1.9352,1.93874,1.89067,1.83666,1.74506,1.66881,1.58242,1.48285,1.37369,1.2894,1.20014,1.13527,1.03633,0.968819,0.896427,0.842561,0.785246,0.731866,0.691721,0.63309,0.588823,0.558512,0.527127,0.490032,0.473364,0.430964,0.405966,0.387974,0.375196,0.350125,0.334482,0.316573,0.298307,0.280334,0.276598,0.258574,0.247531,0.234328,0.220259,0.214666,0.206457,0.19596,0.188267,0.176374,0.173454,0.166355,0.152497,0.146282,0.140351,0.133736,0.13202,0.130313,0.124517,0.121491,0.113936,0.105427,0.101858,0.0969222,0.0964449,0.0948242,0.0875771,0.0851315,0.0798057,0.0793291,0.0754583,0.0754722,0.0693344,0.0681485,0.0671817,0.0651408,0.0638695,0.059081,0.0589415,0.0569956,0.0566406,0.0527424,0.0522267,0.0499188,0.0473427,0.0454011,0.0460608,0.0429848,0.0431781,0.0405837,0.0407942,0.0396203,0.0386675,0.0368663,0.0349252,0.0352144,0.0334475
0.6615,0.805316,0.938732,1.03733,1.14213,1.2293,1.29845,1.3601,1.39703,1.43921,1.43936,1.42255,1.4137,1.36288,1.32686,1.26506,1.21491,1.15043,1.0892,1.03131,0.972909,0.925601,0.854883,0.794036,0.748889,0.706303,0.670835,0.628733,0.585016,0.553778,0.529935,0.504777,0.464871,0.43977,0.42159,0.382443,0.368792,0.35455,0.334494,0.319163,0.304771,0.288102,0.270446,0.259644,0.254419,0.240516,0.22612,0.214245,0.197726,0.19475,0.187326,0.178336,0.173374,0.166719,0.163398,0.148915,0.142908,0.136447,0.13801,0.128147,0.125117,0.122485,0.11666,0.111797,0.10732,0.0998048,0.0947998,0.0921748,0.0901803,0.0850821,0.0829084,0.0847282,0.0764399,0.0741378,0.0731734,0.0693559,0.0688421,0.0632231,0.0629354,0.0610676,0.0562029,0.0584669,0.0561644,0.0535682,0.0505635,0.050842,0.047832,0.0476124,0.0469393,0.0441099,0.0434294,0.0416283,0.0405005,0.040024,0.0390689,0.0376803,0.0360227,0.0349651,0.0330226,0.0344696
0.520724,0.635281,0.725767,0.802359,0.877493,0.949215,0.997865,1.03317,1.0642,1.09466,1.09923,1.11227,1.11064,1.08991,1.05723,1.03415,0.990776,0.94917,0.915652,0.86952,0.825523,0.781483,0.741588,0.699568,0.662862,0.630714,0.593132,0.570164,0.52875,0.507023,0.483946,0.46108,0.43724,0.411455,0.390935,0.369167,0.347993,0.329859,0.316682,0.298939,0.285877,0.267656,0.262942,0.246003,0.239725,0.231037,0.218175,0.204201,0.199506,0.194394,0.178455,0.170249,0.166387,0.16003,0.152268,0.146586,0.141741,0.131621,0.126777,0.124278,0.120588,0.113836,0.112565,0.104749,0.100224,0.0968241,0.0949817,0.0903213,0.0913085,0.0884107,0.0848703,0.0781322,0.0792187,0.0756848,0.071638,0.0722192,0.0675536,0.0655973,0.0607359,0.061122,0.0586275,0.0552696,0.0567854,0.0549902,0.0535564,0.0521284,0.0471393,0.0476527,0.046134,0.0436348,0.042678,0.0408364,0.040082,0.0395233,0.0370549,0.0352558,0.0353486,0.0335255,0.0327639,0.0310261
0.411445,0.500143,0.563483,0.639741,0.693069,0.746913,0.779812,0.814173,0.836744,0.855915,0.875307,0.878077,0.878599,0.885458,0.856377,0.847387,0.814559,0.803882,0.769913,0.742589,0.705521,0.680961,0.652031,0.625108,0.591363,0.568302,0.536353,0.524474,0.500218,0.470466,0.442187,0.418371,0.402733,0.385588,0.361408,0.346738,0.328281,0.312292,0.300194,0.287021,0.276447,0.263003,0.247344,0.235268,0.230332,0.216517,0.208643,0.202909,0.190978,0.182626,0.177387,0.167452,0.167604,0.154046,0.155955,0.143461,0.138685,0.135019,0.125389,0.119782,0.11454,0.112498,0.10991,0.107363,0.101197,0.0980679,0.0946874,0.0898327,0.0872432,0.0844485,0.0828254,0.0781597,0.0742579,0.0717633,0.0697576,0.0673423,0.0649751,0.065079,0.0615223,0.0590815,0.0567514,0.0559753,0.0563073,0.0525212,0.0515087,0.0493899,0.0480664,0.046568,0.0440273,0.0438395,0.0391542,0.0391991,0.0395664,0.0394318,0.0378578,0.034598,0.0335243,0.0339927,0.0335564,0.032031
0.338193,0.408428,0.460006,0.505715,0.554258,0.598574,0.636821,0.64988,0.674886,0.698214,0.703483,0.713115,0.716669,0.718891,0.713382,0.69948,0.685115,0.668794,0.655922,0.64047,0.618313,0.597372,0.574243,0.552945,0.527951,0.507215,0.483004,0.461835,0.44121,0.417609,0.40313,0.383175,0.369291,0.361321,0.341179,0.322843,0.306686,0.29692,0.283073,0.270778,0.261156,0.24741,0.236159,0.224381,0.213993,0.205003,0.20048,0.190076,0.183922,0.175293,0.173226,0.164521,0.158819,0.149163,0.14377,0.134636,0.132097,0.124925,0.122044,0.116873,0.114282,0.112994,0.106477,0.103224,0.0973856,0.0947467,0.0895635,0.0880256,0.0852004,0.0839276,0.0806642,0.0783069,0.073194,0.0711121,0.0678357,0.066123,0.0650909,0.0631149,0.0623316,0.0578972,0.0578572,0.0546221,0.0528347,0.0502494,0.0501598,0.0478977,0.0471553,0.0463634,0.0427663,0.0435955,0.0426319,0.0394751,0.0398625,0.0380173,0.0361022,0.0360009,0.0337944,0.0333778,0.0338986,0.0322246
0.273161,0.337558,0.378765,0.415558,0.454625,0.483937,0.515185,0.533012,0.548777,0.560103,0.578035,0.592771,0.594696,0.590408,0.590424,0.58691,0.574222,0.564634,0.562101,0.549166,0.532276,0.52364,0.504231,0.487371,0.467509,0.454584,0.433784,0.413881,0.399256,0.381437,0.367049,0.354171,0.336371,0.326502,0.315923,0.300485,0.288269,0.27818,0.266482,0.254881,0.246223,0.235116,0.22659,0.214248,0.208441,0.200803,0.192712,0.186895,0.176012,0.168464,0.162933,0.156129,0.14992,0.143682,0.13821,0.131819,0.127495,0.124558,0.116501,0.112123,0.112638,0.104414,0.100282,0.0982173,0.097092,0.0908977,0.0918392,0.0846943,0.0843083,0.0832525,0.0803336,0.0770271,0.0715087,0.0713786,0.0670811,0.0657254,0.0624588,0.0615343,0.059992,0.0575387,0.0559987,0.0551767,0.052465,0.0499507,0.0489096,0.0472572,0.0465553,0.044448,0.0411175,0.0405397,0.0425353,0.0401605,0.0391589,0.0381737,0.0367563,0.0360248,0.0349675,0.0333372,0.0303884,0.0301209
